date,hour,trading_MW,net_aFRR,restore_MW,imbalance_MWh,SOC_start_MWh,SOC_end_MWh,SOC_percent,P_dam,P_idm,P_bm_up,P_bm_down,P_imb_up,P_imb_down,is_feasible,trading_revenue,balancing_revenue,restoration_revenue,imbalance_revenue
2023-08-11,21,-35,-24.307668010327998,0,0,77.0072789123343,15,10,7200,7196.75,8999.98,7200,6840,9449.98,1,252000,218768.52593959175,-0,0
2023-08-11,22,0,0.7919259088516519,-0.6776825144175785,0,15,15,10,7190,7188.68,8923.11,7190,6830.5,9369.27,1,-0,-5693.947284643377,4871.642737743358,0
2023-08-11,23,0,1.9019912383752593,-15.974554591270238,0,15,0,0,3000,3000,3750,3000,2850,3937.5,0,-0,-5705.973715125778,47923.66377381071,0
2023-08-12,0,0,7.504987336143229,19.618854992425128,0,0,24.26748474063148,16.178323160420987,3000,2999.99,3749.99,0,2850,3937.49,1,-0,-0,-58856.36878872546,0
2023-08-12,1,0,-8.703963189028332,0,0,24.26748474063148,15.16732802884197,10.11155201922798,3000,3000,3750,3000,2850,3937.5,1,-0,32639.861958856247,-0,0
2023-08-12,2,0,-0.0043620137205727435,0,0,15.16732802884197,15.16276746171018,10.10851164114012,2994,2993.33,3742.49,0,2844.3,3929.61,1,-0,16.324792729106285,-0,0
2023-08-12,3,0,0.7071934212318154,0,0,15.16276746171018,15.795487758138915,10.53032517209261,2800,2799.98,3499.98,0,2660,3674.98,1,-0,-0,-0,0
2023-08-12,4,0,10.574081562166787,0,0,15.795487758138915,25.256033939157042,16.837355959438028,2800,2799.91,3499.98,0,2660,3674.98,1,-0,-0,-0,0
2023-08-12,5,0,5.261872476958763,0,0,25.256033939157042,29.963789149312234,19.975859432874824,2800,2800.03,3499.99,0,2660,3674.99,1,-0,-0,-0,0
2023-08-12,6,0,3.25268455806129,0,0,29.963789149312234,32.87394000193321,21.915960001288806,2850,2850.65,3562.49,0,2707.5,3740.61,1,-0,-0,-0,0
2023-08-12,7,0,-17.095762276069035,0,0,32.87394000193321,15,10,2600,2648.37,3249.97,0,2470,3412.47,1,-0,55560.71452435608,-0,0
2023-08-12,8,0,29.796520644985733,0,0,15,41.65870864890358,27.772472432602385,1980,1979.04,2474.99,1980,1881,2598.74,1,-0,-58997.110877071755,-0,0
2023-08-12,9,35,22.676982246106114,0,0,41.65870864890358,93.26184324863675,62.17456216575784,1890,1889.04,2362.5,1890,1795.5,2480.63,1,-66150,-42859.496445140554,-0,0
2023-08-12,10,0,17.595854944115004,0,0,93.26184324863675,109.00471390029689,72.66980926686459,1960,1958.98,2450,1960,1862,2572.5,1,-0,-34487.87569046541,-0,0
2023-08-12,11,0,11.953624581660042,0,0,109.00471390029689,119.69952618451148,79.79968412300765,1970,1965.93,1970,5.04,4.79,2068.5,1,-0,-60.24626789156662,-0,0
2023-08-12,12,0,-17.938708046344672,31.40131215984145,0,119.69952618451148,129.0387733535945,86.02584890239635,1970,1965.92,1970,0.01,0.01,2068.5,1,-0,35339.254851299,-61732.4676012755,0
2023-08-12,13,0,-29.851329612136784,0,0,129.0387733535945,97.8286485373321,65.21909902488807,1960,1952.13,1960,173.51,164.83,2058,1,-0,58508.606039788094,-0,0
2023-08-12,14,35,-13.91111529006166,0,0,97.8286485373321,114.5985366707971,76.39902444719807,1938,1927.33,2422.5,1938,1841.1,2543.63,1,-67830,33699.67679017437,-0,0
2023-08-12,15,0,6.0956635207978005,0,0,114.5985366707971,120.05227805754673,80.03485203836449,1960,1942.69,2450,11.57,1862,2572.5,1,-0,-70.52682693563055,-0,0
2023-08-12,16,0,3.1534958657760206,0,0,120.05227805754673,122.87368558068961,81.9157903871264,1938,1932.92,2422.5,1938,1841.1,2543.63,1,-0,-6111.474987873928,-0,0
2023-08-12,17,0,13.553618920601044,0,0,122.87368558068961,135,90,2600,2597.11,3250,0,2470,3412.5,1,-0,-0,-0,0
2023-08-12,18,0,-30.59398656007094,0,0,135,103.0134134199954,68.6756089466636,5400,5447.01,6750,14.35,5130,7087.5,1,-0,206509.40928047887,-0,0
2023-08-12,19,0,-15.798775000423895,0,0,103.0134134199954,86.49549793301483,57.663665288676555,7177.17,7168.31,8971.46,7177.17,6818.31,9420.03,1,-0,141738.07796530295,-0,0
2023-08-12,20,-35,-33.95988349365799,70,0,86.49549793301483,77.0250867556478,51.35005783709854,7181.61,7169.86,8977.01,7181.61,6822.53,9425.86,1,251356.34999999998,304858.21372140275,-501890.19999999995,0
2023-08-12,21,-35,-25.355179086858474,1.2041961119952818,0,77.0250867556478,15,10,7200,7188.56,9000,7200,6840,9450,1,252000,228196.61178172627,-8656.436002844803,0
2023-08-12,22,0,28.36785401330515,-14.346944999999998,0,15,25.380492042872007,16.920328028581338,7177.17,7167.23,8947.69,7177.17,6818.31,9395.07,1,-0,-203600.91078867333,102827.85461234998,0
2023-08-12,23,0,-2.0880551917160117,-22.18744636908547,0,25.380492042872007,0,0,3000,3000,3750,3000,2850,3937.5,0,-0,7830.206968935044,66562.33910725641,0
2023-08-13,0,0,-21.084883498565986,35,0,0,9.269578964679255,6.17971930978617,3000,3000,3750,3000,2850,3937.5,1,-0,79068.31311962244,-105000,0
2023-08-13,1,0,5.79749274635989,8.439073607340289,0,9.269578964679255,22.006920988803977,14.671280659202651,3000,3000,3750,3000,2850,3937.5,1,-0,-17392.47823907967,-25317.220822020867,0
2023-08-13,2,0,-6.701860669714417,0,0,22.006920988803977,15,10,3000,2999.99,3749.96,3000,2850,3937.46,1,-0,25131.709437002275,-0,0
2023-08-13,3,0,13.070365165019792,0,0,15,26.69395115022189,17.79596743348126,3000,2999.95,3749.98,3000,2850,3937.48,1,-0,-39211.09549505938,-0,0
2023-08-13,4,0,7.028842192387809,-8.543078909125512,0,26.69395115022189,24.050650848412367,16.03376723227491,3000,2999.95,3749.96,3000,2850,3937.46,1,-0,-21086.526577163426,25628.809573431077,0
2023-08-13,5,0,1.2342752674896198,0,0,24.050650848412367,25.15494705603319,16.769964704022126,3000,2999.94,3749.96,3000,2850,3937.46,1,-0,-3702.8258024688594,-0,0
2023-08-13,6,0,-9.69807309158884,0,0,25.15494705603319,15.015429801744377,10.01028653449625,3000,2999.91,3749.96,3000,2850,3937.46,1,-0,36367.38617053449,-0,0
2023-08-13,7,0,-0.014758034465832163,0,0,15.015429801744377,15,10,5524,5523.69,6904.96,5524,5247.8,7250.21,1,-0,101.90363766519245,-0,0
2023-08-13,8,0,28.889611102014534,0,0,15,40.84730393608359,27.23153595738906,3932.06,3925.17,3932.06,0.01,0.01,4128.66,1,-0,-0.28889611102014534,-0,0
2023-08-13,9,0,13.324996957949173,-15.218507818120171,0,40.84730393608359,36.85783684640273,24.571891230935154,2200,2193.83,2749.97,2192.89,2090,2887.47,1,-0,-29220.25257911716,33386.819006626574,0
2023-08-13,10,35,22.914854608806028,0,0,36.85783684640273,88.67379394606462,59.11586263070974,1920,1910.74,2399.98,180.63,171.6,2016,1,-67200,-4139.110187988633,-0,0
2023-08-13,11,0,34.12072873363132,0,0,88.67379394606462,119.2013369782147,79.46755798547646,2022.69,2015.76,2022.69,0.01,0.01,2123.82,1,-0,-0.34120728733631317,-0,0
2023-08-13,12,0,5.779620159047614,-35,0,119.2013369782147,87.77916065418583,58.51944043612389,2012.71,2007.88,2012.71,2.51,2.38,2113.35,1,-0,-14.50684659920951,70275.8,0
2023-08-13,13,35,17.778877363175454,0,0,87.77916065418583,135,90,1920,1901.63,1920,5.27,5.01,2016,1,-67200,-93.69468370393463,-0,0
2023-08-13,14,0,6.177588125746696,-5.28640799258966,0,135,135,90,2038.91,2032.96,2038.91,0.01,0.01,2140.86,1,-0,-0.06177588125746696,10747.055992615075,0
2023-08-13,15,0,-3.545304670653479,0,0,135,131.29331749304106,87.52887832869405,2041.63,2037.69,2551.99,550,522.5,2143.71,1,-0,9047.582066460971,-0,0
2023-08-13,16,0,-6.861345010687996,0,0,131.29331749304106,124.11965263544803,82.74643509029869,1920,1901.7,2399.97,0.01,0.01,2016,1,-0,16467.02218530087,-0,0
2023-08-13,17,0,-12.492796254507077,0,0,124.11965263544803,111.0581999137985,74.03879994253234,5543.15,5460.86,5543.15,5543.15,5265.99,5820.31,1,-0,69249.4435581709,-0,0
2023-08-13,18,0,-24.850948348165904,0,0,111.0581999137985,85.07606746521878,56.717378310145854,5600,5589.94,6938.72,0.45,0.43,5880,1,-0,172433.77232238572,-0,0
2023-08-13,19,0,-6.160537173739521,0,0,85.07606746521878,78.63511034116954,52.42340689411303,7200,7174.13,8826.54,7200,6840,9267.87,1,-0,54376.227785498835,-0,0
2023-08-13,20,0,-9.102720416630662,0,0,78.63511034116954,69.11804547129933,46.07869698086622,7200,7186.51,8999.99,7200,6840,9449.99,1,-0,81924.39272247179,-0,0
2023-08-13,21,-35,-7.826497910085012,0,0,69.11804547129933,24.342138917585267,16.22809261172351,7200,7196.44,9000,7200,6840,9450,1,252000,70438.4811907651,-0,0
2023-08-13,22,-35,18.651497319324747,15.958379215686389,0,24.342138917585267,18.714162331079955,12.476108220719969,7200,7199.38,9000,7200,6840,9450,1,252000,-134290.78069913818,-114890.43615782827,0
2023-08-13,23,0,8.905214146930513,-25.51994996881839,0,18.714162331079955,0,0,3000,3000,3750,0.01,2850,3937.5,0,-0,-0.08905214146930514,76559.84990645517,0
2023-08-14,0,0,-1.9769996994318826,19.075827496083296,0,0,15,10,3000,3000,3750,3000,2850,3937.5,1,-0,7413.74887286956,-57227.48248824989,0
2023-08-14,1,0,1.535902874165739,0,0,15,16.374160014293093,10.916106676195396,3000,3000,3750,3000,2850,3937.5,1,-0,-4607.708622497217,-0,0
2023-08-14,2,0,1.4686656595996723,0,0,16.374160014293093,17.68816343061164,11.792108953741094,3000,3000,3750,3000,2850,3937.5,1,-0,-4405.996978799017,-0,0
2023-08-14,3,0,30.112652842831665,0,0,17.68816343061164,44.629713027870395,29.753142018580263,3000,3000,3750,3000,2850,3937.5,1,-0,-90337.958528495,-0,0
2023-08-14,4,0,28.30756186298617,0,0,44.629713027870395,69.95626216618922,46.63750811079281,3000,3000,3604.41,3000,2850,3784.63,1,-0,-84922.68558895851,-0,0
2023-08-14,5,0,-23.63803931099263,0,0,69.95626216618922,45.24224885778875,30.161499238525835,3000,3000,3749.99,3000,2850,3937.49,1,-0,88642.41103582925,-0,0
2023-08-14,6,0,-20.2558764767149,0,0,45.24224885778875,24.06435020753788,16.042900138358586,3000,3000,3750,3000,2850,3937.5,1,-0,75959.53678768087,-0,0
2023-08-14,7,0,33.2488409796017,0,0,24.06435020753788,53.81182224125969,35.874548160839794,5600,5598.44,7000,5600,5320,7350,1,-0,-186193.50948576952,-0,0
2023-08-14,8,0,31.32882846880725,0,0,53.81182224125969,81.84147444167378,54.560982961115855,5333,5486.84,6413.1,1826.38,5066.35,6733.76,1,-0,-57218.34573886019,-0,0
2023-08-14,9,0,10.100800304764816,-32.456474866796334,0,81.84147444167378,56.94472664195562,37.963151094637084,3957.84,3949.47,4824,3957.84,3759.95,5065.2,1,-0,-39977.35147821038,128185.87379216611,0
2023-08-14,10,0,10.05272637464824,0,0,56.94472664195562,65.9388205075424,43.95921367169494,2100,2094.77,2350.15,2100,1995,2467.66,1,-0,-21110.725386761304,-0,0
2023-08-14,11,35,-8.078896735921571,0,0,65.9388205075424,88.80640249235356,59.204268328235706,1588,1573.13,1984.99,1588,1508.6,2084.24,1,-55580,16036.52923183696,-0,0
2023-08-14,12,35,16.63072600140209,0,0,88.80640249235356,135,90,1390,1367.72,1737.48,697.92,663.02,1459.5,1,-48650,-11606.916290898545,-0,0
2023-08-14,13,0,-18.829961562417214,0,0,135,115.3129221282818,76.87528141885453,1845,1725.45,2306.21,550,522.5,1937.25,1,-0,43425.845654862205,-0,0
2023-08-14,14,0,-1.3544185355062932,0,0,115.3129221282818,113.89685215431909,75.93123476954607,2041.35,2038.6,2551.65,2041.35,1939.28,2679.23,1,-0,3456.0020561246333,-0,0
2023-08-14,15,0,-29.65281393193319,1.8937751461711654,0,113.89685215431909,84.58862467691911,56.39241645127941,1800,1798.79,2249.97,1800,1710,2362.47,1,-0,66717.94176243171,-3406.5037951812305,0
2023-08-14,16,0,-0.7793664842737963,0,0,84.58862467691911,83.77378240463696,55.84918826975798,1973,1972.05,2466.22,1973,1874.35,2589.53,1,-0,1922.0892108457217,-0,0
2023-08-14,17,0,-12.86224801294689,0,0,83.77378240463696,70.32606094238814,46.88404062825876,2800,2819.69,3499.99,0.01,2660,3674.99,1,-0,45017.73942283398,-0,0
2023-08-14,18,0,-27.48317103571054,0,0,70.32606094238814,41.59189032030392,27.727926880202613,5600,5599.57,7000,5600,5320,7350,1,-0,192382.19724997377,-0,0
2023-08-14,19,0,-33.942115460908774,35,0,41.59189032030392,37.41899219769094,24.945994798460628,7200,7199.8,9000,7200,6840,9450,1,-0,305479.03914817894,-251993,0
2023-08-14,20,0,-21.44293653438007,0,0,37.41899219769094,15,10,7200,7200,9000,7200,6840,9450,1,-0,192986.42880942064,-0,0
2023-08-14,21,-35,-18.686712236972593,62.73719253043019,0,15,15,10,7200,7200,9000,7200,6840,9450,1,252000,168180.41013275334,-451707.7862190974,0
2023-08-14,22,-35,1.8619702002325609,39.03831307419875,0,15,15,10,7200,7199.95,9000,7200,6840,9450,1,252000,-13406.185441674439,-281073.9022185773,0
2023-08-14,23,0,-6.786687610090257,-7.560257389909742,0,15,0,0,3000,3000,3750,3000,2850,3937.5,0,-0,25450.078537838464,22680.772169729225,0
2023-08-15,0,0,-1.9283796731043845,19.01901112895172,0,0,15,10,3000,3000,3750,3000,2850,3937.5,1,-0,7231.423774141442,-57057.03338685516,0
2023-08-15,1,0,7.506030040258259,24.303944219428686,0,15,43.46012949034783,28.97341966023189,3000,3000,3750,3000,2850,3937.5,1,-0,-22518.090120774777,-72911.83265828606,0
2023-08-15,2,0,-15.759065007353895,0,0,43.46012949034783,26.983731545676793,17.98915436378453,3000,3000,3750,3000,2850,3937.5,1,-0,59096.4937775771,-0,0
2023-08-15,3,0,-11.461995825372663,0,0,26.983731545676793,15,10,2950,2950.18,3687.5,2950,2802.5,3871.88,1,-0,42266.10960606169,-0,0
2023-08-15,4,0,-4.32085643179752,35,0,15,41.7966835853164,27.86445572354427,2950,2950.17,3687.5,2950,2802.5,3871.88,1,-0,15933.158092253356,-103255.95,0
2023-08-15,5,0,0.14252012029575348,34.999999999999986,0,41.7966835853164,73.23841519678403,48.82561013118936,3000,3000,3750,3000,2850,3937.5,1,-0,-427.56036088726046,-104999.99999999996,0
2023-08-15,6,0,-14.691363388195317,0,0,73.23841519678403,57.87831931414632,38.58554620943088,3000,3000,3750,3000,2850,3937.5,1,-0,55092.61270573244,-0,0
2023-08-15,7,0,-4.675746949143925,0,0,57.87831931414632,52.989738209447104,35.326492139631405,5000,4995.06,6250,5000,4750,6562.5,1,-0,29223.418432149534,-0,0
2023-08-15,8,0,-7.810739270334807,0,0,52.989738209447104,44.82346385243088,29.882309234953926,4600,4596.42,5750,4600,4370,6037.5,1,-0,44911.75080442514,-0,0
2023-08-15,9,0,-5.105867307452835,0,0,44.82346385243088,39.48518384844449,26.323455898962997,4412.45,4412.88,5515.56,4412.45,4191.83,5791.34,1,-0,28161.717486294558,-0,0
2023-08-15,10,35,-9.765872058030457,0,0,39.48518384844449,60.5890015035232,40.39266766901547,2200,2196.7,2750,2200,2090,2887.5,1,-77000,26856.148159583758,-0,0
2023-08-15,11,0,11.060931024550346,35,0,60.5890015035232,101.79934800374019,67.86623200249346,2200,2198.85,2750,2200,2090,2887.5,1,-0,-24334.048254010762,-76959.75,0
2023-08-15,12,0,-1.7860506216881187,32.714371417697,0,101.79934800374019,129.20128498309674,86.13418998873117,2200,2198.87,2750,2200,2090,2887.5,1,-0,4911.639209642326,-71934.64987923141,0
2023-08-15,13,0,-15.775811335758512,0,0,129.20128498309674,112.7073784380882,75.1382522920588,2200,2199.02,2750,2200,2090,2887.5,1,-0,43383.48117333591,-0,0
2023-08-15,14,35,-26.996994412790873,0,0,112.7073784380882,115.79573459098604,77.1971563939907,2041.79,2041.19,2552.23,2041.79,1939.7,2679.84,1,-71462.65,68902.53905015725,-0,0
2023-08-15,15,0,-14.539401056193611,35,0,115.79573459098604,131.90873817572106,87.93915878381404,2200,2202.24,2750,2200,2090,2887.5,1,-0,39983.35290453243,-77078.4,0
2023-08-15,16,0,-27.52000730315816,0,0,131.90873817572106,103.13605454534732,68.75736969689821,3600,3612.66,4500,3600,3420,4725,1,-0,123840.03286421172,-0,0
2023-08-15,17,0,-15.543607960399216,0,0,103.13605454534732,86.8849209830462,57.92328065536413,4898,5051.41,6122.5,4898,4653.1,6428.63,1,-0,95165.7397375442,-0,0
2023-08-15,18,0,-31.606867579597925,0,0,86.8849209830462,53.839348305798964,35.89289887053265,5600,5599.64,7000,5600,5320,7350,1,-0,221248.07305718548,-0,0
2023-08-15,19,0,-21.486647336720434,0,0,53.839348305798964,31.37465564469191,20.916437096461273,7200,7199.82,9000,7200,6840,9450,1,-0,193379.8260304839,-0,0
2023-08-15,20,-35,-24.36848214602642,70,0,31.37465564469191,31.932234413231388,21.288156275487594,7200,7199.93,9000,7200,6840,9450,1,252000,219316.3393142378,-503995.10000000003,0
2023-08-15,21,-35,-16.44879031757478,41.19679232502577,0,31.932234413231388,15,10,7200,7200,9000,7200,6840,9450,1,252000,148039.11285817303,-296616.90474018554,0
2023-08-15,22,0,6.232904799566045,-5.333744671670488,0,15,15,10,7190,7189.99,8987.5,7190,6830.5,9436.88,1,-0,-44814.58550887986,38349.5708518641,0
2023-08-15,23,0,8.020347490301278,-21.21027551233489,0,15,0,0,3000,3000,3750,3000,2850,3937.5,-0,-0,-24061.042470903834,63630.826537004665,0
2023-08-16,0,0,-7.745107888179236,25.816320606864256,0,0,15.000000000000002,10.000000000000002,3000,3000,3750,3000,2850,3937.5,1,-0,29044.154580672133,-77448.96182059277,0
2023-08-16,1,0,4.810868024134787,-0,0,15.000000000000002,19.304245134249204,12.869496756166136,3000,3000,3750,3000,2850,3937.5,1,-0,-14432.60407240436,0,0
2023-08-16,2,0,-3.973211585802834,-0,0,19.304245134249204,15.15017792432803,10.100118616218687,2784,2789.88,3480,2784,2644.8,3654,1,-0,13826.776318593862,0,0
2023-08-16,3,0,-12.969146410465715,14.987624586842637,0,15.15017792432803,15,10,2725.33,2731.66,3406.66,2725.33,2589.06,3576.99,1,-0,44181.472310677134,-40941.094578894554,0
2023-08-16,4,0,15.619943480290045,0,0,15,28.975038472267663,19.316692314845106,2727.09,2726.73,3408.86,0,2590.74,3579.3,1,-0,-0,-0,0
2023-08-16,5,0,-3.4794956386121205,0,0,28.975038472267663,25.337160542214832,16.891440361476555,2800,2799.4,3500,2800,2660,3675,1,-0,12178.234735142421,-0,0
2023-08-16,6,0,8.628966815673284,0,0,25.337160542214832,33.05742812046319,22.03828541364213,3000,3000,3750,3000,2850,3937.5,1,-0,-25886.900447019852,-0,0
2023-08-16,7,0,2.8919008018677963,0,0,33.05742812046319,35.6447886326879,23.763192421791935,4888,4853.41,6110,0,4643.6,6415.5,1,-0,-0,-0,0
2023-08-16,8,0,-8.049955782080412,0,0,35.6447886326879,27.22840892737738,18.152272618251587,5300,5291.51,6625,5300,5035,6956.25,1,-0,53330.95705628273,-0,0
2023-08-16,9,0,3.6993481536580437,0,0,27.22840892737738,30.538186125670002,20.35879075044667,4800,4786.92,6000,4800,4560,6300,1,-0,-17756.87113755861,-0,0
2023-08-16,10,35,-16.915902143607433,0,0,30.538186125670002,44.166513264568806,29.4443421763792,2200,2162,2750,2200,2090,2887.5,1,-77000,46518.73089492044,-0,0
2023-08-16,11,0,-8.572129642222425,35,0,44.166513264568806,66.51841099781889,44.34560733187926,2200,2175.5,2750,2200,2090,2887.5,1,-0,23573.356516111668,-76142.5,0
2023-08-16,12,35,5.037635977559622,0,0,66.51841099781889,102.33976360585366,68.22650907056911,2138.66,2131.96,2673.32,2138.66,2031.73,2806.99,1,-74853.09999999999,-10773.79055976766,-0,0
2023-08-16,13,0,-15.254425815728357,35,0,102.33976360585366,117.70519539791634,78.47013026527756,2200,2197.94,2750,2200,2090,2887.5,1,-0,41949.670993252985,-76927.90000000001,0
2023-08-16,14,0,-23.590171294483987,0,0,117.70519539791634,93.0412289982919,62.027485998861266,2200,2199,2750,2200,2090,2887.5,1,-0,64872.97105983096,-0,0
2023-08-16,15,0,-13.348153140176311,35,0,93.0412289982919,110.39970461489567,73.59980307659711,2200,2419.61,2750,0,2090,2887.5,1,-0,36707.42113548486,-84686.35,0
2023-08-16,16,0,-15.658342971814678,0,0,110.39970461489567,94.02861344689995,62.685742297933295,5547.11,5569.21,6933.88,5547.11,5269.75,7280.57,1,-0,108573.07116540636,-0,0
2023-08-16,17,0,-20.646370569827873,0,0,94.02861344689995,72.44244590060921,48.29496393373948,5577.06,5583.26,6971.32,5577.06,5298.21,7319.89,1,-0,143932.45608085245,-0,0
2023-08-16,18,0,-22.871800924467227,0,0,72.44244590060921,48.52954919214561,32.353032794763735,5600,5599.47,7000,5600,5320,7350,1,-0,160102.60647127058,-0,0
2023-08-16,19,0,12.829633896002086,0,0,48.52954919214561,60.00812000182751,40.005413334551676,7200,7199.42,9000,7200,6840,9450,1,-0,-92373.36405121502,-0,0
2023-08-16,20,0,-17.710035251215857,35,0,60.00812000182751,72.80616608687643,48.53744405791762,7200,7193.68,9000,7200,6840,9450,1,-0,159390.3172609427,-251778.80000000002,0
2023-08-16,21,-35,-5.085136873570109,0,0,72.80616608687643,30.896403896838642,20.59760259789243,7200,7198.58,9000,7200,6840,9450,1,252000,45766.23186213098,-0,0
2023-08-16,22,-35,18.10570391485942,7.623892041901328,0,30.896403896838642,17.323311319217332,11.548874212811555,7200,7195.56,9000,7200,6840,9450,1,252000,-130361.06818698782,-54858.17262102353,0
2023-08-16,23,0,-10.028027927831781,-6.541078386480785,0,17.323311319217332,0,0,3000,3000,3750,3000,2850,3937.5,-0,-0,37605.10472936918,19623.235159442356,0
2023-08-17,0,0,10.384395472597777,11.398830144593651,0,0,19.489277693896234,12.992851795930822,3000,2983.61,3750,0.02,2850,3937.5,1,-0,-0.20768790945195556,-34009.66360771107,0
2023-08-17,1,0,-4.70415412271582,35,0,19.489277693896234,45.885216356598484,30.59014423773232,2922.24,2921.28,3652.8,2922.24,2776.13,3835.44,1,-0,17183.334179456346,-102244.8,0
2023-08-17,2,0,-20.705203368931524,0,0,45.885216356598484,24.23753801574105,16.1583586771607,2800,2793.64,3500,2800,2660,3675,1,-0,72468.21179126034,-0,0
2023-08-17,3,0,18.370539949627005,0,0,24.23753801574105,40.67351314435273,27.115675429568487,2800,2792.02,3500,2800,2660,3675,1,-0,-51437.511858955615,-0,0
2023-08-17,4,0,4.219777945083732,0,0,40.67351314435273,44.448914713595585,29.632609809063723,2800,2791.67,3500,2800,2660,3675,1,-0,-11815.37824623445,-0,0
2023-08-17,5,0,-11.39741571599,0,0,44.448914713595585,32.53270288314318,21.68846858876212,2896.66,2892.16,3620.82,2896.66,2751.83,3801.86,1,-0,41267.990772770914,-0,0
2023-08-17,6,0,0.8380503720787136,0,0,32.53270288314318,33.28249984663903,22.188333231092685,3000,2999.96,3750,3000,2850,3937.5,1,-0,-2514.1511162361408,-0,0
2023-08-17,7,0,-1.7620507016250635,0,0,33.28249984663903,31.440242799973277,20.96016186664885,5382.85,5375.51,6728.56,5382.85,5113.71,7064.99,1,-0,11856.063868926338,-0,0
2023-08-17,8,0,-15.72448394919084,0,0,31.440242799973277,15,10,5500,5501.46,6875,5500,5225,7218.75,1,-0,108105.82715068704,-0,0
2023-08-17,9,0,0.11024996236038949,0,0,15,15.098639759324142,10.065759839549427,5375.69,5377.42,6719.61,5375.69,5106.91,7055.59,1,-0,-592.6696201611221,-0,0
2023-08-17,10,0,9.758653185157254,35,0,15.098639759324142,55.14384869485886,36.762565796572574,2542.91,2585.36,3178.63,2542.91,2415.76,3337.56,1,-0,-24815.37677106823,-90487.6,0
2023-08-17,11,0,-11.520724584748267,0,0,55.14384869485886,43.098715130101766,28.732476753401176,2200,2196.24,2750,2200,2090,2887.5,1,-0,31681.992608057735,-0,0
2023-08-17,12,35,13.513423320321985,0,0,43.098715130101766,86.50328686740728,57.66885791160485,1985,1983.03,2481.25,1985,1885.75,2605.31,1,-69475,-26824.14529083914,-0,0
2023-08-17,13,35,-2.29329084512972,0,0,86.50328686740728,115.41982829005539,76.94655219337027,1985,1982.88,2481.25,0,1885.75,2605.31,1,-69475,5690.227909478117,-0,0
2023-08-17,14,0,-12.440883605217753,0,0,115.41982829005539,102.41265121659018,68.27510081106013,2200,2198.42,2750,2200,2090,2887.5,1,-0,34212.42991434882,-0,0
2023-08-17,15,0,9.191278215403633,0,0,102.41265121659018,110.63601430568609,73.75734287045739,2522.91,3088.11,3153.63,2522.91,2396.76,3311.31,1,-0,-23188.767722423978,-0,0
2023-08-17,16,0,-12.254285049654221,0,0,110.63601430568609,97.82392952075011,65.21595301383341,4998,5279.1,6247.48,4998,4748.1,6559.85,1,-0,76558.40076201376,-0,0
2023-08-17,17,0,-20.32820220163742,0,0,97.82392952075011,76.57041296899911,51.046941979332736,5400,5396.91,6750,5400,5130,7087.5,1,-0,137215.3648610526,-0,0
2023-08-17,18,0,-25.754810263618822,0,0,76.57041296899911,49.64327594057373,33.09551729371582,5600,5600,7000,5600,5320,7350,1,-0,180283.67184533176,-0,0
2023-08-17,19,0,8.272547534620022,0,0,49.64327594057373,57.04465803941799,38.029772026278664,7200,7200,9000,7200,6840,9450,1,-0,-59562.34224926416,-0,0
2023-08-17,20,0,-3.0541355089113393,7.04044633641728,0,57.04465803941799,60.150533114011,40.100355409340665,7200,7200,9000,7200,6840,9450,1,-0,27487.219580202054,-50691.213622204414,0
2023-08-17,21,-35,15.046405740550773,0,0,60.150533114011,37.01927571546835,24.67951714364557,7200,7170.87,9000,7200,6840,9450,1,252000,-108334.12133196557,-0,0
2023-08-17,22,-35,19.10933514400603,0,0,37.01927571546835,17.523088750761904,11.682059167174602,7200,7199.87,9000,7200,6840,9450,1,252000,-137587.21303684343,-0,0
2023-08-17,23,0,0.9669533713898208,-17.587646515043627,0,17.523088750761904,0,0,3000,3000,3750,3000,2850,3937.5,0,-0,-2900.8601141694626,52762.93954513088,0
2023-08-18,0,0,-5.211641944115717,22.855764184626473,0,0,15,10,3000,3000,3743.07,0.01,2850,3930.22,1,-0,19507.54061176122,-68567.29255387942,0
2023-08-18,1,0,14.8547834870072,0,0,15,28.290455947557447,18.860303965038298,3000,2999.95,3000.01,3000,2850,3150.01,1,-0,-44564.350461021604,-0,0
2023-08-18,2,0,-1.8500824290473263,0,0,28.290455947557447,26.356160079293513,17.570773386195675,2900,2910.51,3624.97,2900,2755,3806.22,1,-0,6706.4933028236865,-0,0
2023-08-18,3,0,-4.573252658307998,0,0,26.356160079293513,21.57473867741179,14.383159118274529,2897.03,2899.04,3621.25,2897.03,2752.18,3802.31,1,-0,16560.89118889784,-0,0
2023-08-18,4,0,-13.577020880846256,35,0,21.57473867741179,38.693928779918366,25.795952519945576,2892.54,2894.66,3615.64,2892.54,2747.91,3796.42,1,-0,49089.61977762295,-101313.09999999999,0
2023-08-18,5,0,-9.838847442461523,0,0,38.693928779918366,28.40722930229976,18.93815286819984,3000,3000,3749.98,3000,2850,3937.48,1,-0,36895.481132281864,-0,0
2023-08-18,6,0,-4.590278082923404,0,0,28.40722930229976,23.608007499759147,15.738671666506098,3000,2999.45,3694.34,3000,2850,3879.06,1,-0,16958.047932867248,-0,0
2023-08-18,7,0,1.4151770020435743,0,0,23.608007499759147,24.874155042071518,16.582770028047676,5450,5465.65,6812.5,5450,5177.5,7153.13,1,-0,-7712.71466113748,-0,0
