timestamp,dzavan,drozvan,dfact,P_dam,P_idm,P_bm_up,P_bm_down,P_imb_up,P_imb_down,date,hour,cap_sum_MW,down_share,down_bias,charge_polarity,aFRR_MW,aFRR_charge,aFRR_discharge,traj,prev
2024-01-12T06:05:00Z,9.70000076293945,204.923004150391,861.20703125,3000,2999.39,3749.93,3000,2850,3937.43,2024-01-12,6,214.62300491333045,0.9548044685756938,0.4548044685756938,-0.9096089371513876,-36.38435748605551,0,0.6064059581009251,63.59220537401043,64.19861133211135
2024-01-12T06:06:00Z,4.90000152587891,205.672012329102,860.945983886719,3000,2999.39,3749.93,3000,2850,3937.43,2024-01-12,6,210.5720138549809,0.9767300438639795,0.47673004386397955,-0.9534600877279591,-38.13840350911836,0,0.635640058485306,62.956565315525125,63.59220537401043
2024-01-12T06:07:00Z,7.71797943115234,201.982009887695,856.107055664063,3000,2999.39,3749.93,3000,2850,3937.43,2024-01-12,6,209.69998931884734,0.963195136746444,0.46319513674644397,-0.9263902734928879,-37.05561093971552,0,0.6175935156619253,62.3389717998632,62.956565315525125
2024-01-12T06:08:00Z,7.24498748779297,206.298004150391,859.555969238281,3000,2999.39,3749.93,3000,2850,3937.43,2024-01-12,6,213.54299163818396,0.9660724642273979,0.4660724642273979,-0.9321449284547958,-37.28579713819183,0,0.6214299523031972,61.71754184756001,62.3389717998632
2024-01-12T06:09:00Z,6.84798431396484,205.427001953125,857.704956054688,3000,2999.39,3749.93,3000,2850,3937.43,2024-01-12,6,212.27498626708984,0.9677400317654548,0.46774003176545476,-0.9354800635309095,-37.41920254123638,0,0.623653375687273,61.09388847187273,61.71754184756001
2024-01-12T06:10:00Z,6.77397918701172,205.39501953125,858.125061035156,3000,2999.39,3749.93,3000,2850,3937.43,2024-01-12,6,212.16899871826172,0.9680727192571292,0.46807271925712923,-0.9361454385142585,-37.44581754057034,0,0.6240969590095057,60.469791512863225,61.09388847187273
2024-01-12T06:11:00Z,6.93698120117188,207.224014282227,860.551025390625,3000,2999.39,3749.93,3000,2850,3937.43,2024-01-12,6,214.16099548339886,0.9676085685653735,0.4676085685653735,-0.935217137130747,-37.40868548522988,0,0.623478091420498,59.84631342144273,60.469791512863225
2024-01-12T06:12:00Z,23.641960144043,186.9990234375,840.158081054688,3000,2999.39,3749.93,3000,2850,3937.43,2024-01-12,6,210.640983581543,0.8877618223098984,0.3877618223098984,-0.7755236446197968,-31.020945784791873,0,0.5170157630798645,59.32929765836287,59.84631342144273
2024-01-12T06:13:00Z,6.70498275756836,205.788009643555,858.532043457031,3000,2999.39,3749.93,3000,2850,3937.43,2024-01-12,6,212.49299240112336,0.9684460994134275,0.4684460994134275,-0.936892198826855,-37.4756879530742,0,0.6245947992179033,58.704702859144966,59.32929765836287
2024-01-12T06:14:00Z,7.79898071289063,206.828018188477,859.440063476563,3000,2999.39,3749.93,3000,2850,3937.43,2024-01-12,6,214.6269989013676,0.9636626298051408,0.46366262980514084,-0.9273252596102817,-37.093010384411265,0,0.6182168397401877,58.08648601940478,58.704702859144966
2024-01-12T06:15:00Z,8.89698791503906,202.481002807617,855.284057617187,3000,2999.39,3749.93,3000,2850,3937.43,2024-01-12,6,211.37799072265605,0.95790958233342,0.45790958233342005,-0.9158191646668401,-36.632766586673604,0,0.6105461097778934,57.47593990962689,58.08648601940478
2024-01-12T06:16:00Z,6.80000686645508,201.380996704102,853.7490234375,3000,2999.39,3749.93,3000,2850,3937.43,2024-01-12,6,208.18100357055707,0.9673360837452664,0.46733608374526636,-0.9346721674905327,-37.38688669962131,0,0.6231147783270218,56.852825131299866,57.47593990962689
2024-01-12T06:17:00Z,149.988998413086,46.586009979248,697.585998535156,3000,2999.39,3749.93,3000,2850,3937.43,2024-01-12,6,196.57500839233398,0.23698846745700944,-0.2630115325429906,0.5260230650859812,21.04092260343925,0.3506820433906542,0,57.20350717469052,56.852825131299866
2024-01-12T06:18:00Z,159.395965576172,36.6040306091309,687.60400390625,3000,2999.39,3749.93,3000,2850,3937.43,2024-01-12,6,195.9999961853029,0.18675526184462068,-0.31324473815537934,0.6264894763107587,25.059579052430347,0.4176596508738391,0,57.62116682556436,57.20350717469052
2024-01-12T06:19:00Z,147.110992431641,48.8890075683594,699.889038085938,3000,2999.39,3749.93,3000,2850,3937.43,2024-01-12,6,196.0000000000004,0.24943371208346585,-0.2505662879165341,0.50113257583306825,20.045303033322732,0.3340883838887122,0,57.95525520945307,57.62116682556436
2024-01-12T06:20:00Z,143.921966552734,52.0780181884766,703.078002929688,3000,2999.39,3749.93,3000,2850,3937.43,2024-01-12,6,195.9999847412106,0.2657041951163314,-0.23429580488366858,0.46859160976733716,18.743664390693485,0.3123944065115581,0,58.26764961596463,57.95525520945307
2024-01-12T06:21:00Z,119.90699005127,76.0930099487305,727.093017578125,3000,2999.39,3749.93,3000,2850,3937.43,2024-01-12,6,196.0000000000005,0.38822964259556275,-0.11177035740443725,0.2235407148088745,8.94162859235498,0.14902714320591634,0,58.41667675917054,58.26764961596463
2024-01-12T06:22:00Z,94.7389907836914,101.521011352539,752.521057128906,3000,2999.39,3749.93,3000,2850,3937.43,2024-01-12,6,196.2600021362304,0.5172781526929261,0.017278152692926096,-0.03455630538585219,-1.3822522154340877,0,0.023037536923901463,58.39363922224664,58.41667675917054
